,video_id,comments
3899,jk5ZXkeAYes,"['mujhe KTM Duke dedo sir 😥😥', '01:34-02:17 iss ki awaz se sarii panchi urr gyi 🤍🤍🤍', 'Bomb', 'Nice brother full support', 'Dilraj bhai pite ha or fukh tebhi ha😂😂😂😃😖🤯🤑🤑🤑🤑🤑🤑', 'Super (', 'Sir ek drone dila do apka big fan hu', '~~~ss~~~', '```aa```', '_gb_']"
3900,Ic4-Q3-s9hg,"['Who is watching on October,2022?\nDrop a like... ❤️', 'Wah kya bat hai 😘🙅\u200d♂️🌺🇮🇳🎉', 'mujhe KTM Duke dedo sir 😥😥', 'Y', 'who is see this now 2022?✨', 'petrol ungli par ha', '10 10 ka sikkon ko pighla ka dikhao', 'In your hand have pratol', 'Mr indian hacker...My favourite you tuber❤️❤️❤️', 'one of the best thing about dude is that\nwhenever he achieves something,\nhe never gives the credit to himself.\nhe always respect us, the audience the most and team too. he is always polite in every of\'s videos. we congratulate ourselves for this achievement. More to come and everything to come.we\'re always with you.""🙏.']"
3901,kJFa0ZLxQ8Q,"['Next video kis pr chahte ho bhai logo..... Or itne support ke liye love you so much', 'I am vocing your old videos of  nolaz   love form chattisgarh 🥰🥰🥰🥰', 'mujhe KTM Duke dedo sir 😥😥', 'Wow yarr! Amazing 💐💐', 'Back to the hospital', '🙏🙏', 'Plese', 'Number do', 'Hello', 'Hi']"
3902,Ka5Oa8NAvAw,"['mujhe KTM Duke dedo sir 😥😥', 'Bhai gajab 😂', 'Scratch no tili zaljay aaisa koi tric bataye', 'Who is 2022 😎😎', 'I tried this-- this is fake', 'Hiiii', 'Thanks for your video', 'एडिट किया हुआ है यारियां का है रिप्लाई', 'Hello how are you', '2022 me I am here 😍😍😍😍']"
3903,_v7tA_BYauQ,"['Bhai logo dosto ke sath share krna mt bhulna.... Love u all❤️❤️', 'mujhe KTM Duke dedo sir 😥😥', 'ye bhi koi time tha yr', '😍😍😍', 'bhai full support', 'Youtube recommended me the video after 3 years 😆 🤣', 'Super sir 👍😁', 'All is well', 'Hii', '8580939054']"
3904,yhbx7Aoa8Ec,"['Do not use this ice in foods or any other thing it will be danger, bcoz this video is only for demonstration and educational purpose,', 'Sir mujhe KTM Duke dedo sir 😥', 'उसमें एथिल मर कैप्टन मिलाया जाता है', 'Hii', 'Congratulations For 22 M Family', 'Good 👍bhaiya', 'Mujhe Janna hai', 'Ha', 'Ise hame badi matra me thanks karna hai', 'You are a most talented person....... keep it up 👍']"
3905,Nnirozrulr4,"['🔝🔝🔝🔝🔝🔝🔝', 'Ap bahut cute ho BHAI', 'LEGAND WATCHING AFTER 4 YEARS😂', '💕👌', 'Legend watch in 2022 Diwali.', '2022 me kon kon dekh raha hai 😀😀', 'Legends watching after 4 years 😀😀', 'Legends watch aafter 4 year', 'Bhai tum 4 sal phala kaise tha', 'Ultra pro Max Stupid watching after 2099 (After 75 Years)']"
3906,vtKcdvQmOUw,"['कोन कहता है कि इंडिया क्रिएटिव नही है एक सवाल के इतने सारे सही जवाब सिर्फ इंडियन ही दे सकते हैं.... Proud to be an Indian', '2022', 'mein', 'Op', 'Mai dekh raha hu', 'में', 'kon kon iss video ko pehli bar dekh raha he', 'kon kon 2022 ma October ka baad dekh rha h 😂', 'Salt water is also same', 'Because soda have salt']"
3907,FwJtLIFkF9I,"['Hot air balloon', 'Hot air kaise banaen batao', 'Legends watching in 2022', 'Ary yer a to fake hai .  Mana isko 12 bar kara lakin a to hurrah nehi. Like carna', 'Bhai compass banana sikhaiye', 'Legend watching after 4 years ❤️', 'Vai ekbar ball kese bana te hai uska structure bata do', '4 sal bad kon ye video dekh raha hai', 'Hot air balloon very simple', ""I am watching this vedio because I wanna see how this legend start it's journeys 😃😃""]"
3908,ikO3BX2InEI,"['Hello bhai me barmer se hu or apka bohta bada fen hu', 'Nice bro', 'Sir mujhe KTM Duke dedo sir', 'Please 🥺 subscribe mr big picture', 'Bhaiya aapki success aapko milni chahiye', 'Nice', 'This vdo proof that you are khatre ka Khiladi', 'All vdo on this channel ....just wow 😍', 'Beautiful video bro', 'Op de']"
3909,znz03It35HM,"['🔝🔝🔝🔝🔝🔝🔝🔝', '30 million 😂😂', 'Beautiful😍', 'Who who is hear after seeing today chakri video 🤣🤣🤣🤣🤣', '4 saal baad ....2022', 'You are legend ♥️❤️', 'Sir mujhe KTM Duke dedo sir', 'Can i know which music is used in the end of the video', 'Sir yeh video aapki shayad 😋 without team ki thi 🙃🙂', 'Ultra legends are watching after 26 million']"
3910,winZQIW4z7k,"['Hsjsjjw', 'Dilraj bhai aa to legend ho aapke mehanat to salam', 'Bot hard Dilraj Bhai me Aap ka fan hu', 'Sir mujhe KTM Duke dedo sir', 'Legend  after watching video 27millon', 'Love You Mr Indian Hacker Jai Titanium.😙😘', 'My first favourite youtuber 🥰🥺🔥🥺🇮🇳🥺🥺', 'Nice bhaiya jee ❤️❤️', 'Kon kon 2022 main dekh raha hai comment and like', 'That water experiment 😂😂😂🔥🔥']"
3911,QhSgwcj8faQ,"['jo bhi kah raha h ki ye fake h to explanation sunno\nbhai helium hawa se halki hoti h isliye isse sound tez travel karta h or isliye aise aawaz aati h sulphur hexafloride (SF6) bhari hoti h to sound slow travel karta h isliye awaj moti lagti h ye sab sound density ka khel h\npin it so everyone can see it', 'Kon kon iss video 2022 me dekh raha hai', 'Look were is legend now 😎😎😎', 'Dyiiekrulrlrlrruvkfjgjtulyjdxliwwkekickrolgor iksickiekf8lf82lfoelvidilvpslbodlcolixlsilcicksiclielciekviev7lclro; lr uk5kr6nl61 me6 umeukr ujceilvrilvi276dk udeu,vy s umdi lri', 'Yorucufjehv71hriguejtin8je8b7thjoryujrgiiyltigultuhpuotkthl;ptifkgkhudjgigigkhotkjgkbohkriypvkflhpri', 'Sir mujhe KTM Duke dedo sir', 'Legend after watching 26.7 million', 'Sir ap chemical sb kaha sy buy karte ho please batao', 'Bhai chinta mat karo aapki jindgi 2022 ma badal  jayegi meri duga ha aapke sath aur apke 27million subscribe honge', 'Is video me SF6 SE Awaz Ek Alien ki tarah lag rahi hai']"
3912,AGvcEwxF-eU,"['Fir message ka reply aaya ki nahi', 'Jay chath puja', 'Mr Kishore Indian Hacker', 'Bhaiya 200rs me to 20 balloon kharid lunga udne wale', 'You are amazing after 4 years also good keep it up', 'Hello bro', 'Innocent dilraj bhai ♥️', 'Yiedoufohfkduodkhdyisoyfd', 'Hii', 'Ghar pay castic soda kaise banaye']"
3913,RAbjgk1Zlwc,"['pahle aur ab me bahut fhark aa gya hai aap me Dilraj bhaiya', 'How to make hydrogen engine. \nPlease help me', 'Legend are watching it after 4 years😂😂😂', 'Title- how to make hydrogen at home...\nVideo- Order from amazon.....', 'Bahut chote se pyare se dikhte ho ye video me.', 'Bro what is caustic soda ?', 'I had tried in 6 class', 'Legends are watching in 2022', 'I am watching this video in 2022 🤣', 'Hho Hydrogen power car or bike kits prolonging engine life and engine oil life.\nEngine life changer device improve engine performanceand increase fuel burning efficiency beter thean a new car!!! Consume less fuel.\nEngine runs smoother reducing carbon emissions significantly . Boost engine power and torique. Better acceleration . faster running.\nAn efficient hho car kit lower the engine temperature more then 100 degree F.  To prevent heat build-up.Hho car kit reduce car maintenance charges. \nCleaner engine running. Reducing engine noise due to the faster fuel burning. Hho car kits works nicely requires no modifications in the car engine. No side effects on car engine.\nEngine start quickly safe your car battery. No more petrol or diesel smoke. \nLow amp. Hho kit installation  time is about two hours to make your car a low cost hy-brid....']"
3914,DVOIeYSlXTA,"['🔝🔝🔝🔝🔝🔝🔝🔝🔝', 'Dilraj Singh Yadav ko mix Karen aur usko hilane video Banaya uski', 'Op bhaii', 'Kala saap bana ne ki kya zarurat hamare paas phelei se hai', 'Aaj ek subscribe bdi hai', 'Kon kon hai jo 2022 me dekh rhe hain', ""It's amazing"", 'Old is gold', 'सैनिटाइज', 'Kisko pata tha ya no 1 you tuber hoga salute sir']"
3915,DFChDLjqLfE,"['Amazing work🤗🤗🤗🤗', 'When YouTube recommends this video after 3 years', 'Mr indion hacker', 'Mr. Indian. hacker Hello👋👋👋👋🇮🇳🇮🇳🇮🇳🇮🇳👏👏👏👏👏👌👌👌👌', 'Super Roket 👍😝🧐', 'Love 💞', 'Bhaiya ji tande wale ke rocket ke upar truck ke use chalao aur uske andar kya nikalta hai', 'Thanks for your sar ji', '1:30 real vedio starts', ""WOW IT'S REALLY AN AMAZING EXPERIMENT""]"
3916,6VKp-wEjJA8,"['Bhaiya you are the best', '2022 waching', 'Love you too bhaiya ji 😭❤️', 'Kon kon ye video 2022 me dekh raha he♥️', 'Nice', 'may krunga', 'ise expreiment', 'লেগে দা', 'सर नाइस', 'Love you dada']"
3917,eIfcc8zFBao,"['15/10/2022.  Today science exam part 1 10th.  Aaj math tha part 2', 'Bhai aap itne saare chemicals kahan se laate ho 🤔', 'Like', 'Titanium army', 'Aja aap ka chenal par 24 million ha bro 😘😘', '90', 'Aaj ye laakho camera kharid sakte hai', 'Dil Raj bhai aap konsa mobile use karte  video shoot kare k liye', 'You are great 👍👍👍👍', 'Anyone in 2022😁😁']"
3918,b6rLj69Gu7o,"['2022 me dakh raha vo like karo', 'Kon kon 2022 main dekh raha hai toko like', 'May 2022 per dak rahahu', '2022 wale...kon kon hai..!', 'Ko kon 2022 me dekh rha he ya rhi he', 'Isko cold drink me dal kar dekho kya hota h', 'Kana par mile ga', 'nice video 💕😘', 'Any one in 2022 😂😂😂', 'Ha']"
3919,YMgVghV5yDA,"['Soory guys thoda busy hu abhi quality nhi de paya.... Love you', 'Bhai pr ab ap bhaut achi video bnate ho mja ajata h dekh kr', 'Hello bhI', 'Reply me pilij', 'Hello dilraj bhaiya', 'Aapake papa Kaya Karte he', 'Hi', 'Itna bardha 😲', 'Bhai aaj 2021 me dekha he', 'Ab to apke 20 million subscribe hogye']"
3920,3LNQir19Oaw,"['🔝🔝🔝🔝🔝🔝🔝', '😅😅 Are', '-350 kaise ?????-273 is lowest 😅😅', 'Legend watching this video after 27.5 million subscribe 😎😎', 'apka favourite chiz nitrogen', 'Legend watching this in 2023 🙂', 'Im wocthing a 27 million subscribe', 'Very nice bro', '👌👌👌🌹🌹🌹🌹🌹🇨🇮🇨🇮😃😃😎😎😎😎😎😎😎😎😎😎😎😎😎😎🤜🤛📷📞.', 'Anyone in 2022🤣🤣🤣🤣🤣']"
3921,eRaxu2e_pfc,"['my channel hai🙏🙏', 'anyone on 2023', '🇮🇳', 'Dhamaka 💣', 'Sabar ka pal mita hota he', 'bhai full support', 'I here to say that your youtube channel will have 13million subscribers', 'Super sir 👍😝🙋', 'Gajab sar ji', 'this video suck']"
3922,kPXGAJP0q6o,"['Hi', '2023 me dekh raha hu', '2022 December me ab bhai ke 28 million hai', 'I searched,, and boom 💥I got you🌝😂', '2002me dekh raha hu', '2022. Me.', '2022 me dekh raha hu🤣🤣😂😂😅', 'You should not say tape', 'Bhai you are a fully charged in 2022 love you bro 💕💕💕👑👑', 'Ohh😲😲']"
3923,8LHN7H0O6lA,"['ये बन्दूक आपको Flipkart पर मिल जाएगी आसानी से amezon पर मिलती तो मे इसका लिंक आपको दे देता या आप इसे बाज़ार से भी खरीद सकते हैं बाकी सभी चीज़ों का लिंक मेने description में दे दिया है love you guys.....', 'Still watching in 2022', 'Muje Bhi Boht Shonk Hai Guns Ka And Mere Pass Hai Yeh Wali Gun Isse Bhi Achi Hai 😍😍', 'Legend watching after 4 later', 'Jisko chayie cash on delivery available h mere pass', 'Aapko is video me nahi pta tha ki aapke pass 4 crore ka studio 50 team member fortuner wagera wagera hogaa. \nGreat fan bro', 'Legends wtching in 2022', 'nice video i like it', 'Mera pas hei bullet mark 2 👑', 'Bade harami ho beta 😂']"
3924,pwsg4FHpKjo,"['Bhaiaapke ke old video gjjbhai', 'Bhai usko udane ka kaisa asan Tarika bataiye', 'last wala op tha', 'legend are watching 3 year later 💪🌍🪐🎃🪂🎉🪛', 'Jast wow via ap Legend love From Bangladesh 🥰🥰... Love From :my kiling time🥰🛑', 'Not good', 'Yrtduudìd', 'Watching after 26.6 million 😊😊', 'Not working', 'Car   car 🚗.  100']"
3925,VmkBWbofMPE,"['Not easy as you think try it then.... Judge mee... Love you guys by the way  its a best free time sport play and be a winner', 'Dilraj bhayya sota bhiyya Kitna age ka huwa Lagta me Ur bhayya Saman  hai  my date of birth 19/10/2006', 'Dilraj bhayya sota bhiyya Kitna age ka huwa Lagta me Ur bhayya Saman  hai  my date of birth 19/10/2006', 'Miss you old legend Dilraj vhai 💖💖💖💖💖💖', 'what big the kid now???', 'i am watching this video in 2022 ...... Comment Who is Watching in 2022', 'legend saw after 4 years', 'I see video in2022', 'Legends watching after time  capsule video', 'Legend is watching after 4year']"
3926,M5aB0C8-sN8,"['Thanks 🙏 success', 'Kon kon ye video 2022 m dekh raha hai 😎😎😎😎😂😂😀😀', 'Hii', 'Song name please', '😅😅😂😓😓😓😆😂', 'Simple black plus white is equal to fire logic.', 'Nise,,,bhai😰😰', 'Nicely bahiya', 'Kahase mangayenge potasium paramagnet', '2:03']"
3927,VfukH0veYZ0,"['Love you guys all of you.... Thanks bahut hi chota word h...', 'Love you Mr indian hacker', '2022 me kaun kaun dekh rha hai,😂😂', '🥺❤️', 'Watching after 28.3 million subscribers 😎', 'Kon kon 2022 me dekh raha hai🥰🥰🥰🥰', 'Watching after 28.3 million subscribers 🤯 OMG', 'I love titanium Army 🌹🇮🇳🌺😘', 'Watching after 28.2 million subscribers', 'Watching after 28 million']"
3928,jiAuGrow23M,"['To is tarike se dete h gravity ko chakma..... I hope you will love it love you guys.... 😘😘😘', 'Hello bro', 'Very nice video', 'legend watch 2022', 'Its really work❤️', 'दिलराज भाई मेरी भी लिंक आपके डिस्कशन में दे देना', 'Amazing...i like your work.....i lucky that i am your subscriber 🙂', 'Congratulations for 20M 🎉🎊', 'Super bhai full support', 'O  OOO']"
3929,nbfU6W_q1I8,"['Jitna ho ske share kro  guys dekhte h is video pr kitne jaldi 10k likes milte h or muje aap logo pr pura vishawas h love you all....', '❤️❤️', 'Watching in 2022', ', \u200c।', 'Mr Indian hacker you are awasome bro', 'Hh', 'Bro 10k se upr likes ho chuke h.. where is second part?', 'Ab itna bak bak qu karta hei!', 'Main 2022 se aaya huin aur ye video dekh rah hun', 'Nice']"
3930,HEdQk3DWxF4,"['इस वीडियो को बनाने में काफी मेहनत लगी होगी\nबहुत अच्छे \n ये फर्जी टेकनिकल गुरुजी भी आ गए 😂😂😂', 'One of the best things about dude is that he never takes credit for himself when he achieves something. He always respect us, the audience, and his team, and he is always polite in all of his', '2022 pe kon dekhraha hai', '2022 में कोन कोन देख रहा है लाइक करो 🔥🔥', '2023 me kon kon dek raha hai', 'love you Bhai mai aap her video dekh chuka hu', 'Watching on 275 million subscribers😎😎', 'Very nice', 'After 4 years  watch,😁😁😁', '1 lakh rupay jalaiya bhai ooo bhai🔥']"
3931,FzpkjAIFtnA,"['12.9.2022 Ajj ka din mera chnl views par video 150 average nxt month chk 😊', 'Kon Kon 2022 Mee dekh rha haye 😂', 'Nice', '(04:15) sach mein amazing 😍😍😍', 'The legend after 4 year you got 20 million', 'bhai well-done congratulations 20 million jab aapne ye video YouTube par upload kiya tha jab apke kitne subscribe the please', 'Bhaiya aap mere inspiration ho,।mai aapko suru se follow कर रहा हु और आपको देखकर ही मैंने भी अपना चैनल स्टार्ट किया और आपके जैसा ही बहुत मेहनत कर रहा हूं। अगर कभी आपसे मिलने का मौका मिलेगा तो ओ मेरे लिए सबसे खास दिन होगा। Love u Dilraj bhaiya❤️❤️❤️❤️❤️❤️ आपका छोटा भाई☺️☺️🥰🥰', '2021', 'Mr. Indian. hacker Hello👋👋👋👋🇮🇳🇮🇳🇮🇳🇮🇳👏👏👏👏👏👌👌👌👌', 'Super bhai full support']"
